,state,lga_name,locality_name,lc1_1,rm2b,inf1a_1,inf1a_2,inf1a_3,inf1a_4,inf1a_5
7170,DELTA,UKWUANI,OBIARUKU 2,no,,no,no,no,no,no
7171,DELTA,BOMADI,AKUGBENE,yes,,no,no,yes,no,no
7172,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7173,DELTA,ISOKO SOUTH,IRRI,no,,no,no,no,no,no
7174,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,no,no,no,no,no,no,no
7175,DELTA,IKA NORTH EAST,IGBODO,no,,no,no,yes,no,no
7176,DELTA,WARRI SOUTH,EGBOKODO,no,no,no,no,no,no,no
7177,DELTA,SAPELE,AJOMATA-ELUME,no,,no,no,no,no,no
7178,DELTA,ETHIOPE WEST,MOSOGAR,no,,no,no,yes,no,no
7179,DELTA,ISOKO SOUTH,ENHWE,yes,,no,no,no,yes,no
7180,DELTA,ISOKO NORTH,OTOR-IYEDE,yes,,no,no,no,no,yes
7181,DELTA,OSHIMILI SOUTH,ASABA,no,,yes,yes,no,no,yes
7182,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7183,DELTA,IKA NORTH EAST,UMUNEDE,no,,no,no,yes,no,no
7184,DELTA,ISOKO NORTH,OTOR-IYEDE,no,,no,no,no,no,no
7185,DELTA,ISOKO SOUTH,AFIKIOKO,yes,,no,no,no,no,no
7186,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,no,,yes,no,no,no,no
7187,DELTA,NDOKWA WEST,OGBAGU-OGUME,no,no,no,no,no,no,no
7188,DELTA,IKA SOUTH,EWURU AGBOR,yes,no,no,no,no,no,no
7189,DELTA,IKA SOUTH,EWURU AGBOR,no,no,yes,no,no,no,no
7190,DELTA,ISOKO SOUTH,AFIKIOKO,no,,no,yes,no,no,no
7191,DELTA,WARRI SOUTH,EGBOKODO,no,,no,no,no,no,no
7192,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7193,DELTA,PATANI,TAWARE,no,,no,no,no,no,no
7194,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7195,DELTA,ETHIOPE WEST,MOSOGAR,yes,,no,no,no,no,no
7196,DELTA,ETHIOPE WEST,MOSOGAR,no,no,yes,yes,no,yes,no
7197,DELTA,OKPE,OSUBI,no,,yes,no,no,no,no
7198,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,yes,,no,no,no,no,no
7199,DELTA,ISOKO NORTH,OYEDE,no,,no,no,no,yes,no
7200,DELTA,UDU,OTOR-UDU,no,,no,no,no,no,no
7201,DELTA,UGHELLI NORTH,UWHERU,no,no,no,no,no,no,no
7202,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7203,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7204,DELTA,OSHIMILI SOUTH,ASABA,no,,yes,no,yes,yes,yes
7205,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,yes,no
7206,DELTA,IKA SOUTH,EWURU AGBOR,yes,,no,no,no,no,no
7207,DELTA,ISOKO SOUTH,AFIKIOKO,no,,no,no,no,no,no
7208,DELTA,UDU,OTOR-UDU,no,,no,no,no,no,no
7209,DELTA,OSHIMILI SOUTH,ASABA,yes,,yes,no,yes,no,no
7210,DELTA,UGHELLI SOUTH,OTOR-EWU,no,,no,no,no,no,no
7211,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7212,DELTA,ANIOCHA NORTH,ISSELE-AZAGBA,yes,no,no,no,yes,no,no
7213,DELTA,ANIOCHA NORTH,ONICHA-OLONA,yes,,no,no,yes,no,no
7214,DELTA,UKWUANI,OBI-OBETI,no,,no,no,no,no,no
7215,DELTA,UKWUANI,OBI-OBETI,yes,,no,no,no,no,no
7216,DELTA,SAPELE,OKIRIGHWRE,no,,no,no,no,yes,no
7217,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,yes,no
7218,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7219,DELTA,OSHIMILI SOUTH,OZALA CAMP,yes,,no,no,no,no,no
7220,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7221,DELTA,ETHIOPE EAST,OVU INLAND,no,no,no,no,no,no,no
7222,DELTA,WARRI NORTH,KOKO,yes,,no,no,no,no,no
7223,DELTA,OSHIMILI SOUTH,ASABA,no,,no,yes,yes,no,no
7224,DELTA,ETHIOPE EAST,OKPARA INLAND,no,,no,no,no,no,no
7225,DELTA,UKWUANI,OBIARUKU 2,yes,,no,no,no,no,no
7226,DELTA,BURUTU,EKO GBENE,no,,no,no,no,no,no
7227,DELTA,UKWUANI,EBEDEI,no,,no,no,no,no,no
7228,DELTA,OSHIMILI SOUTH,OZALA CAMP,no,,no,no,yes,no,no
7229,DELTA,ISOKO SOUTH,IRRI,yes,,no,no,no,yes,no
7230,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,no,,yes,no,no,no,no
7231,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7232,DELTA,SAPELE,OKIRIGHWRE,yes,,no,no,no,yes,no
7233,DELTA,IKA NORTH EAST,IGBODO,yes,,no,no,yes,no,no
7234,DELTA,SAPELE,SAPELE,no,,no,no,no,no,no
7235,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7236,DELTA,ANIOCHA NORTH,ISSELE-AZAGBA,yes,no,no,no,yes,no,no
7237,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,no,no,no,no,no,yes,no
7238,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7239,DELTA,SAPELE,AJOMATA-ELUME,no,,no,no,no,no,no
7240,DELTA,IKA NORTH EAST,IGBODO,yes,,no,no,yes,no,no
7241,DELTA,OSHIMILI NORTH,OKPANAM,yes,yes,yes,no,no,no,no
7242,DELTA,IKA NORTH EAST,UMUNEDE,yes,,no,no,no,no,no
7243,DELTA,IKA SOUTH,AGBOR TOWN II,no,no,no,no,no,no,no
7244,DELTA,ETHIOPE EAST,URHUOVIE,yes,,no,no,no,no,no
7245,DELTA,IKA SOUTH,AGBOR TOWN II,no,no,no,no,no,no,no
7246,DELTA,BURUTU,EKO GBENE,yes,,no,no,yes,no,no
7247,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7248,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7249,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7250,DELTA,OSHIMILI SOUTH,ASABA,yes,,yes,no,no,no,no
7251,DELTA,UKWUANI,EBEDEI,no,,no,no,no,no,no
7252,DELTA,PATANI,TAWARE,no,,no,no,no,no,no
7253,DELTA,WARRI SOUTH,WARRI,no,,no,no,no,no,no
7254,DELTA,NDOKWA WEST,OGBE-ANI UTAGBA- OGBE,no,,no,no,no,no,no
7255,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7256,DELTA,ISOKO NORTH,OYEDE,yes,no,no,no,no,no,no
7257,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,yes,,no,no,no,no,no
7258,DELTA,ETHIOPE WEST,MOSOGAR,yes,no,no,no,no,no,no
7259,DELTA,BOMADI,AKUGBENE,yes,,no,no,no,yes,no
7260,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7261,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7262,DELTA,ETHIOPE EAST,URHUOVIE,yes,no,no,no,no,yes,no
7263,DELTA,IKA SOUTH,EWURU AGBOR,yes,,no,no,no,no,no
7264,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,no,no,no,no,no,no,no
7265,DELTA,SAPELE,AJOMATA-ELUME,no,,no,no,no,no,no
7266,DELTA,WARRI SOUTH,WARRI,no,,no,no,no,no,no
7267,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,yes,no,no,no
7268,DELTA,WARRI SOUTH,EGBOKODO,yes,,no,no,yes,no,no
7269,DELTA,PATANI,TAWARE,yes,,no,no,no,no,no
7270,DELTA,UGHELLI NORTH,UWHERU,no,,yes,no,yes,yes,no
7271,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,no,no
7272,DELTA,ISOKO SOUTH,IRRI,yes,,yes,no,no,no,no
7273,DELTA,WARRI NORTH,KOKO,no,,no,no,no,no,no
7274,DELTA,ISOKO NORTH,OTOR-IYEDE,no,,no,no,no,yes,no
7275,DELTA,UDU,OTOR-UDU,no,,no,no,no,no,no
7276,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7277,DELTA,OKPE,UGBOKODO,yes,,no,no,no,no,no
7278,DELTA,BURUTU,EKO GBENE,no,,no,no,yes,yes,yes
7279,DELTA,ANIOCHA NORTH,ISSELE-AZAGBA,no,,no,yes,yes,no,no
7280,DELTA,ETHIOPE EAST,OVU INLAND,yes,,no,no,yes,no,no
7281,DELTA,ETHIOPE EAST,URHUOVIE,no,,no,no,no,no,no
7282,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7283,DELTA,ANIOCHA NORTH,ONICHA-OLONA,yes,,no,yes,no,no,no
7284,DELTA,ISOKO SOUTH,AFIKIOKO,no,,no,no,no,no,no
7285,DELTA,ETHIOPE EAST,URHUOVIE,no,,no,no,no,no,no
7286,DELTA,OSHIMILI NORTH,IBUSA,no,,no,no,no,yes,no
7287,DELTA,UGHELLI SOUTH,OTOR-EWU,no,,no,no,no,yes,no
7288,DELTA,ISOKO NORTH,OYEDE,yes,no,yes,no,no,no,no
7289,DELTA,IKA SOUTH,EWURU AGBOR,no,,no,no,no,no,no
7290,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,no,no,yes,no,no,no,no
7291,DELTA,ISOKO NORTH,OYEDE,yes,no,no,no,no,no,no
7292,DELTA,IKA NORTH EAST,IGBODO,yes,,no,no,yes,no,no
7293,DELTA,WARRI SOUTH,WARRI,no,,no,no,no,yes,no
7294,DELTA,OSHIMILI NORTH,IBUSA,yes,no,no,no,no,no,no
7295,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7296,DELTA,ETHIOPE EAST,URHUOVIE,yes,no,no,no,no,no,no
7297,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,no,no,yes,no,no,no,no
7298,DELTA,SAPELE,SAPELE,yes,no,no,no,no,yes,no
7299,DELTA,ISOKO NORTH,OYEDE,no,,no,no,no,no,no
7300,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7301,DELTA,WARRI NORTH,KOKO,no,,no,no,no,no,no
7302,DELTA,BOMADI,AKUGBENE,no,,no,no,no,no,no
7303,DELTA,UGHELLI NORTH,UWHERU,yes,,no,no,no,no,no
7304,DELTA,SAPELE,OKIRIGHWRE,yes,,no,no,no,no,no
7305,DELTA,OSHIMILI NORTH,IBUSA,no,yes,no,no,no,no,no
7306,DELTA,UGHELLI SOUTH,OTOR-EWU,no,,yes,no,no,no,no
7307,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7308,DELTA,WARRI SOUTH,WARRI,no,no,no,yes,no,no,no
7309,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,no,no
7310,DELTA,OKPE,OSUBI,no,no,no,no,yes,no,no
7311,DELTA,SAPELE,SAPELE,no,no,no,no,no,no,no
7312,DELTA,WARRI SOUTH,EGBOKODO,no,,no,no,no,no,no
7313,DELTA,ANIOCHA NORTH,UBULUBU,no,,no,no,no,no,no
7314,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7315,DELTA,IKA NORTH EAST,IGBODO,yes,,no,no,no,no,no
7316,DELTA,ANIOCHA NORTH,UBULUBU,no,,no,no,no,no,no
7317,DELTA,ISOKO SOUTH,AFIKIOKO,no,,no,no,no,no,no
7318,DELTA,WARRI SOUTH,WARRI,yes,no,no,no,yes,no,yes
7319,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7320,DELTA,PATANI,EKISE,no,,no,no,no,no,no
7321,DELTA,NDOKWA WEST,OGBAGU-OGUME,no,,no,no,no,no,no
7322,DELTA,ISOKO SOUTH,IRRI,yes,,no,no,no,yes,no
7323,DELTA,IKA SOUTH,AGBOR TOWN II,yes,,no,no,no,no,no
7324,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,yes,no,no,no,no,yes,no
7325,DELTA,UKWUANI,OBIARUKU 2,no,no,no,no,no,yes,no
7326,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,no,,no,no,no,no,no
7327,DELTA,ISOKO SOUTH,ENHWE,yes,,no,no,no,no,no
7328,DELTA,NDOKWA WEST,OGBE-ANI UTAGBA- OGBE,no,,no,no,no,no,no
7329,DELTA,BURUTU,ORU GBENE,yes,,no,yes,yes,no,no
7330,DELTA,SAPELE,OKIRIGHWRE,no,,no,no,no,no,no
7331,DELTA,IKA SOUTH,AGBOR TOWN II,yes,no,yes,no,no,no,no
7332,DELTA,UDU,OTOR-UDU,no,no,no,no,no,no,no
7333,DELTA,UKWUANI,EBEDEI,no,,yes,no,no,no,no
7334,DELTA,UKWUANI,OBIARUKU 2,yes,,no,no,no,no,no
7335,DELTA,UKWUANI,OBI-OBETI,no,,no,no,no,no,no
7336,DELTA,ISOKO SOUTH,ENHWE,yes,,no,no,no,no,yes
7337,DELTA,ISOKO SOUTH,AFIKIOKO,no,no,no,no,no,no,no
7338,DELTA,ANIOCHA SOUTH,ISHEAGU,no,,yes,no,no,no,no
7339,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,no,,no,no,no,no,no
7340,DELTA,ISOKO SOUTH,IRRI,no,,no,no,no,no,no
7341,DELTA,IKA NORTH EAST,UMUNEDE,no,,no,no,yes,yes,no
7342,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,yes,no,no,no
7343,DELTA,ANIOCHA NORTH,ISSELE-AZAGBA,yes,no,no,no,yes,no,no
7344,DELTA,IKA NORTH EAST,UMUNEDE,yes,no,no,no,no,no,no
7345,DELTA,ANIOCHA SOUTH,ISHEAGU,no,,no,no,no,no,no
7346,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7347,DELTA,ANIOCHA NORTH,ISSELE-AZAGBA,no,,no,no,yes,no,no
7348,DELTA,UDU,OTOR-UDU,yes,,no,no,no,no,no
7349,DELTA,OSHIMILI SOUTH,ASABA,yes,,yes,no,no,no,yes
7350,DELTA,OKPE,OSUBI,no,no,no,no,no,yes,no
7351,DELTA,PATANI,EKISE,no,,yes,no,no,no,no
7352,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,yes,no
7353,DELTA,OSHIMILI NORTH,IBUSA,no,,no,no,no,no,no
7354,DELTA,NDOKWA WEST,OGBAGU-OGUME,no,,no,no,no,no,no
7355,DELTA,UKWUANI,OBIARUKU 2,no,,no,no,no,no,no
7356,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7357,DELTA,SAPELE,OKIRIGHWRE,yes,no,no,no,no,no,no
7358,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7359,DELTA,ETHIOPE EAST,OKPARA INLAND,no,no,no,no,no,no,no
7360,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,no,no,no,no,no,yes,no
7361,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,yes,no
7362,DELTA,OSHIMILI NORTH,OKPANAM,yes,,yes,no,no,no,no
7363,DELTA,NDOKWA WEST,OGBAGU-OGUME,yes,,no,no,no,no,no
7364,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,yes,no,no,no,no,yes,no
7365,DELTA,IKA SOUTH,AGBOR TOWN II,yes,,no,no,no,no,no
7366,DELTA,WARRI SOUTH,EGBOKODO,yes,,no,no,no,no,no
7367,DELTA,PATANI,EKISE,no,,no,yes,no,no,no
7368,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7369,DELTA,PATANI,EKISE,no,,no,yes,no,no,no
7370,DELTA,NDOKWA WEST,OGBE-ANI UTAGBA- OGBE,no,,no,no,no,no,no
7371,DELTA,UGHELLI SOUTH,OTOR-EWU,no,,no,no,yes,no,no
7372,DELTA,ISOKO NORTH,OYEDE,yes,,no,no,no,no,no
7373,DELTA,SAPELE,SAPELE,yes,no,yes,no,no,yes,no
7374,DELTA,IKA NORTH EAST,IGBODO,yes,,no,no,yes,yes,no
7375,DELTA,UKWUANI,OBI-OBETI,no,,no,no,yes,no,no
7376,DELTA,OKPE,OSUBI,no,,no,no,no,no,no
7377,DELTA,ISOKO SOUTH,AFIKIOKO,yes,,no,no,no,no,no
7378,DELTA,UDU,STEEL TOWN 1,yes,,no,no,no,no,no
7379,DELTA,SAPELE,OKIRIGHWRE,no,,no,no,no,no,no
7380,DELTA,ANIOCHA NORTH,ISSELE-AZAGBA,yes,,no,no,no,no,no
7381,DELTA,UKWUANI,OBI-OBETI,yes,,no,no,no,no,no
7382,DELTA,ANIOCHA SOUTH,ISHEAGU,no,,no,no,no,no,no
7383,DELTA,WARRI NORTH,KOKO,yes,,no,no,no,no,no
7384,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7385,DELTA,ANIOCHA NORTH,UBULUBU,no,,no,no,no,no,no
7386,DELTA,IKA SOUTH,AGBOR TOWN II,no,no,no,no,no,no,no
7387,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,no,,no,no,no,no,no
7388,DELTA,OSHIMILI NORTH,IBUSA,no,,no,no,no,no,no
7389,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7390,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7391,DELTA,BOMADI,AKUGBENE,no,,no,no,no,no,no
7392,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7393,DELTA,ISOKO NORTH,OYEDE,no,,no,no,no,no,no
7394,DELTA,SAPELE,SAPELE,no,no,no,no,no,no,no
7395,DELTA,ANIOCHA SOUTH,ISHEAGU,no,,yes,no,no,no,no
7396,DELTA,OSHIMILI SOUTH,OZALA CAMP,yes,,no,no,no,no,no
7397,DELTA,ANIOCHA NORTH,ONICHA-OLONA,yes,,no,no,no,no,no
7398,DELTA,OSHIMILI NORTH,UGBOLU,no,,no,no,no,no,no
7399,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7400,DELTA,IKA SOUTH,AGBOR TOWN II,yes,no,yes,no,no,no,no
7401,DELTA,NDOKWA WEST,OGBAGU-OGUME,no,,no,no,no,no,no
7402,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,yes,no,no
7403,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7404,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,no,no
7405,DELTA,UGHELLI SOUTH,OTOR-EWU,no,,no,no,no,no,no
7406,DELTA,UKWUANI,OBIARUKU 2,no,,no,no,no,no,no
7407,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,yes,no
7408,DELTA,IKA NORTH EAST,IGBODO,yes,,no,no,yes,no,no
7409,DELTA,WARRI SOUTH,EGBOKODO,no,,no,no,no,no,no
7410,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,yes,,no,no,no,yes,no
7411,DELTA,OSHIMILI NORTH,IBUSA,no,,no,no,no,no,no
7412,DELTA,IKA NORTH EAST,UMUNEDE,yes,,no,no,no,yes,no
7413,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7414,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,no,,no,no,no,no,no
7415,DELTA,BOMADI,AKUGBENE,no,,no,no,yes,no,no
7416,DELTA,UKWUANI,EBEDEI,no,,no,no,no,no,no
7417,DELTA,UGHELLI SOUTH,OTOR-EWU,no,,no,no,no,no,no
7418,DELTA,UDU,OTOR-UDU,no,,no,no,no,no,no
7419,DELTA,SAPELE,AJOMATA-ELUME,yes,,no,no,no,yes,no
7420,DELTA,PATANI,EKISE,yes,,no,no,no,yes,no
7421,DELTA,IKA SOUTH,EWURU AGBOR,no,,no,no,no,no,no
7422,DELTA,ETHIOPE WEST,MOSOGAR,no,no,no,no,no,yes,no
7423,DELTA,OKPE,OSUBI,no,no,no,no,yes,no,no
7424,DELTA,UKWUANI,OBI-OBETI,no,,no,no,no,no,no
7425,DELTA,UDU,STEEL TOWN 1,no,,no,yes,no,no,no
7426,DELTA,IKA SOUTH,AGBOR TOWN II,no,,no,no,no,yes,no
7427,DELTA,ETHIOPE EAST,URHUOVIE,no,no,no,no,no,yes,no
7428,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,no,,no,no,no,no,no
7429,DELTA,ISOKO SOUTH,IRRI,yes,,no,no,no,yes,no
7430,DELTA,OKPE,OSUBI,no,,no,no,no,no,no
7431,DELTA,OSHIMILI NORTH,UGBOLU,yes,,no,yes,no,yes,no
7432,DELTA,ETHIOPE EAST,URHUOVIE,no,no,no,no,no,no,no
7433,DELTA,ISOKO SOUTH,AFIKIOKO,no,,no,no,no,no,no
7434,DELTA,OSHIMILI NORTH,OKPANAM,no,no,no,no,no,no,no
7435,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,no,no
7436,DELTA,NDOKWA WEST,OGBE-ANI UTAGBA- OGBE,no,,no,no,no,no,no
7437,DELTA,ISOKO NORTH,OTOR-IYEDE,no,,no,yes,no,no,no
7438,DELTA,PATANI,TAWARE,no,,no,no,no,no,no
7439,DELTA,IKA SOUTH,AGBOR TOWN II,yes,no,yes,no,no,no,no
7440,DELTA,SAPELE,SAPELE,yes,no,yes,no,no,no,no
7441,DELTA,UKWUANI,OBIARUKU 2,yes,no,no,no,no,no,no
7442,DELTA,IKA NORTH EAST,UMUNEDE,yes,no,no,no,no,no,no
7443,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7444,DELTA,OSHIMILI NORTH,OKPANAM,yes,,no,no,no,yes,no
7445,DELTA,ETHIOPE EAST,OKPARA INLAND,yes,,no,no,no,no,no
7446,DELTA,ANIOCHA SOUTH,ISHEAGU,no,,no,no,no,no,no
7447,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,no,no
7448,DELTA,UKWUANI,EBEDEI,no,,no,no,no,yes,no
7449,DELTA,PATANI,TAWARE,yes,,no,no,no,no,no
7450,DELTA,OSHIMILI NORTH,OKPANAM,no,,no,no,no,no,no
7451,DELTA,OKPE,OSUBI,no,no,no,no,no,no,no
7452,DELTA,SAPELE,OKIRIGHWRE,no,,no,no,no,yes,no
7453,DELTA,UKWUANI,EBEDEI,yes,,no,no,no,no,no
7454,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,no,no,yes,no,no,no,no
7455,DELTA,ANIOCHA NORTH,UBULUBU,no,,yes,no,no,no,no
7456,DELTA,ETHIOPE WEST,JESSE,yes,,no,no,no,no,no
7457,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,no,no,no,no,no,yes,no
7458,DELTA,ISOKO SOUTH,AFIKIOKO,no,,no,no,no,no,no
7459,DELTA,ISOKO SOUTH,IRRI,no,,no,no,no,no,no
7460,DELTA,UKWUANI,OBIARUKU 2,yes,,no,no,no,yes,no
7461,DELTA,UKWUANI,EBEDEI,no,,no,no,no,yes,no
7462,DELTA,ANIOCHA SOUTH,ISHEAGU,yes,,no,no,no,no,no
7463,DELTA,OSHIMILI NORTH,OKPANAM,no,,no,no,no,no,no
7464,DELTA,ISOKO NORTH,OYEDE,no,,no,no,no,no,no
7465,DELTA,UKWUANI,OBIARUKU 2,no,no,no,no,no,no,no
7466,DELTA,IKA SOUTH,AGBOR TOWN II,no,no,no,no,no,no,no
7467,DELTA,OSHIMILI NORTH,IBUSA,no,,no,no,no,no,no
7468,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,no,no
7469,DELTA,NDOKWA WEST,OGBAGU-OGUME,no,,no,no,no,no,no
7470,DELTA,ETHIOPE EAST,OKPARA INLAND,no,,no,no,no,no,no
7471,DELTA,OSHIMILI NORTH,OKPANAM,no,,no,no,yes,no,no
7472,DELTA,BOMADI,AKUGBENE,no,no,yes,no,no,no,no
7473,DELTA,UGHELLI SOUTH,OTOR-EWU,no,,no,no,no,yes,no
7474,DELTA,BURUTU,EKO GBENE,no,,no,no,no,no,no
7475,DELTA,NDOKWA WEST,OGBE-ANI UTAGBA- OGBE,no,,no,yes,no,yes,no
7476,DELTA,BURUTU,ORU GBENE,yes,,yes,no,yes,no,no
7477,DELTA,OKPE,UGBOKODO,no,,no,no,no,no,no
7478,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7479,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7480,DELTA,UGHELLI NORTH,UWHERU,yes,,no,no,no,no,no
7481,DELTA,IKA NORTH EAST,IGBODO,yes,no,no,no,yes,no,no
7482,DELTA,IKA SOUTH,EWURU AGBOR,yes,,no,no,no,no,no
7483,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,no,,no,yes,no,no,no
7484,DELTA,ANIOCHA SOUTH,ISHEAGU,yes,,no,yes,no,no,no
7485,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,no,,no,no,yes,no,no
7486,DELTA,UGHELLI SOUTH,OTOR-EWU,yes,,yes,no,no,no,no
7487,DELTA,OSHIMILI SOUTH,OZALA CAMP,yes,,no,no,yes,no,no
7488,DELTA,OSHIMILI SOUTH,ASABA,no,,no,no,no,no,no
7489,DELTA,WARRI SOUTH,EGBOKODO,yes,,no,no,no,no,no
7490,DELTA,ISOKO SOUTH,AFIKIOKO,no,,no,no,no,no,no
7491,DELTA,UKWUANI,OBI-OBETI,yes,,no,no,no,no,no
7492,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,no,no,no,no,no
7493,DELTA,ETHIOPE WEST,MOSOGAR,no,no,no,no,no,no,no
7494,DELTA,UDU,STEEL TOWN 1,yes,,no,no,no,no,no
7495,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,no,no,no,no,no,no
7496,DELTA,SAPELE,AJOMATA-ELUME,yes,,no,no,no,no,yes
7497,DELTA,NDOKWA WEST,OGBAGU-OGUME,no,no,no,no,no,no,no
7498,DELTA,IKA SOUTH,AGBOR TOWN II,no,no,yes,no,no,no,no
7499,DELTA,WARRI SOUTH,WARRI,yes,no,no,no,no,no,no
7500,DELTA,OSHIMILI NORTH,IBUSA,no,,no,no,no,no,no
7501,DELTA,ISOKO SOUTH,ENHWE,yes,,no,no,no,yes,no
7502,DELTA,PATANI,TAWARE,yes,,no,no,no,no,no
7503,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7504,DELTA,ISOKO SOUTH,IRRI,no,,no,no,no,no,no
7505,DELTA,ANIOCHA NORTH,UBULUBU,no,,no,no,no,yes,no
7506,DELTA,OSHIMILI SOUTH,OSMILI-NTA CAMP,no,,no,no,no,no,no
7507,DELTA,ETHIOPE EAST,OVU INLAND,no,,no,no,no,yes,no
7508,DELTA,OKPE,OSUBI,no,,no,no,no,no,no
7509,DELTA,UGHELLI NORTH,EKIUGBO UGHELLI,yes,no,no,no,no,yes,no
7510,DELTA,ANIOCHA NORTH,ONICHA-OLONA,no,,yes,no,no,no,no
7511,DELTA,ETHIOPE WEST,JESSE,no,,no,no,no,no,no
7512,DELTA,SAPELE,SAPELE,no,no,yes,no,no,yes,no
7513,DELTA,ISOKO SOUTH,ENHWE,no,,no,no,no,no,no
7514,DELTA,IKA NORTH EAST,IGBODO,yes,,no,no,yes,no,no
7515,DELTA,UDU,STEEL TOWN 1,no,,no,no,no,no,no
7516,DELTA,ANIOCHA SOUTH,OGWASHI-UKU,yes,no,no,no,no,no,no
